Time,V1,V2,V3,Pressure1,Pressure2
4014,0,0,0,70.42,-0.24
4024,0,0,0,70.42,-0.19
4034,0,0,0,70.25,-0.12
4075,0,0,0,70.06,-0.19
4078,0,0,0,70.14,-0.36
4084,0,0,0,70.25,-0.36
4096,0,0,0,70.30,0.00
4105,0,0,0,70.42,0.00
4108,0,0,0,70.30,-0.24
4115,0,0,0,70.25,-0.07
4118,0,0,0,70.42,-0.36
4123,0,0,0,70.30,0.00
4133,0,0,0,70.18,0.24
4143,0,0,0,69.94,0.12
4153,0,0,0,70.25,-0.07
4163,0,0,0,70.25,-0.12
4174,0,0,0,70.25,-0.07
4183,0,0,0,70.14,-0.36
4193,0,0,0,70.18,-0.19
4204,0,0,0,70.18,-0.07
4214,0,0,0,70.14,-0.07
4224,0,0,0,70.06,-0.07
4233,0,0,0,70.14,-0.24
4243,0,0,0,70.14,0.05
4254,0,0,0,70.06,-0.07
4264,0,0,0,69.94,-0.12
4273,0,0,0,70.06,0.00
4292,0,0,0,69.94,-0.48
4306,0,0,0,70.02,-0.24
4309,0,0,0,69.66,-0.24
4313,0,0,0,69.66,-0.31
4324,0,1,0,69.59,-0.19
4335,0,1,0,69.71,-0.31
4343,0,1,0,69.78,5.17
4353,0,1,0,70.18,2.62
4363,0,1,0,67.23,2.55
4373,0,1,0,66.03,2.74
4383,0,1,0,64.25,2.86
4406,0,0,0,49.99,61.24
4409,0,0,0,52.66,51.42
4413,0,0,0,47.92,42.24
4423,0,0,0,45.34,41.89
4433,0,1,0,41.39,37.07
4443,0,1,0,38.19,34.40
4453,0,1,0,35.50,32.14
4463,0,1,0,31.99,28.65
4473,0,1,0,29.08,26.22
4483,0,1,0,26.22,24.20
4495,0,1,0,23.39,21.38
4503,0,1,0,21.67,19.69
4513,0,1,0,20.00,17.83
4523,0,1,0,18.09,16.04
4533,0,1,0,16.02,14.49
4543,0,1,0,14.47,12.83
4553,0,1,0,12.80,11.44
4563,0,1,0,11.37,10.20
4573,0,1,0,10.11,9.01
4583,0,1,0,8.99,8.06
4593,0,1,0,7.91,7.39
4603,0,1,0,6.79,6.32
4613,0,1,0,5.84,5.48
4623,0,1,0,5.17,4.89
4633,0,1,0,4.41,4.17
4643,0,1,0,4.05,3.62
4653,0,1,0,3.39,3.27
4663,0,1,0,3.10,2.98
4673,0,1,0,2.74,2.67
4683,0,1,0,2.38,2.55
4693,0,1,0,2.19,1.95
4703,0,1,0,1.95,2.03
4713,0,1,0,1.79,1.79
4723,0,1,0,1.72,1.79
4733,0,1,0,1.79,1.67
4743,0,1,0,1.60,1.67
4753,0,1,0,1.55,1.43
4763,0,1,0,1.48,1.55
4773,0,1,0,1.48,1.55
4783,0,1,0,1.48,1.84
4794,0,1,0,1.55,1.67
4803,0,1,0,1.43,1.55
4813,0,1,0,1.43,1.55
4823,0,1,0,1.48,1.55
4833,0,1,0,1.19,1.67
4843,0,1,0,1.36,1.72
4853,0,1,0,1.43,1.48
4863,0,1,0,1.31,1.55
4873,0,1,0,1.31,1.43
4883,0,1,0,0.95,1.43
4893,0,1,0,1.36,1.48
4903,0,1,0,1.36,1.48
4913,0,1,0,1.43,1.48
4923,0,1,0,1.48,1.43
4933,0,1,0,1.43,1.31
4943,0,1,0,1.31,1.31
4953,0,1,0,1.36,1.43
4963,0,1,0,1.36,1.31
4973,0,1,0,1.43,1.43
4983,0,1,0,1.31,1.60
4993,0,1,0,1.67,1.36
5003,0,1,0,1.36,1.36
5015,0,1,0,1.31,1.43
5023,0,1,0,1.36,1.60
5033,0,1,0,1.55,1.72
5043,0,1,0,1.24,1.43
5053,0,1,0,1.36,1.55
5064,0,1,0,1.48,1.48
5073,0,1,0,1.24,1.48
5084,0,1,0,1.43,1.48
5094,0,1,0,1.31,1.55
5103,0,1,0,1.36,1.48
5113,0,1,0,1.24,1.60
5123,0,1,0,1.19,1.48
5133,0,1,0,1.36,1.60
5143,0,1,0,1.36,1.36
5153,0,1,0,1.24,1.55
5164,0,1,0,1.36,1.55
5173,0,1,0,1.24,1.43
5183,0,1,0,1.31,1.43
5193,0,1,0,1.00,1.67
5203,0,1,0,1.31,1.43
5213,0,1,0,1.31,1.36
5223,0,1,0,1.48,1.24
5233,0,1,0,1.55,1.36
5243,0,1,0,1.19,1.31
5253,0,1,0,1.36,1.24
5263,0,1,0,1.36,1.24
5273,0,1,0,1.36,1.24
5283,0,1,0,1.55,1.48
5293,0,1,0,1.36,1.31
5303,0,1,0,1.36,1.36
5313,0,1,0,1.43,1.36
5323,0,1,0,1.24,1.24
5333,0,1,0,1.19,1.19
5343,0,1,0,1.07,1.36
5353,0,1,0,1.31,1.31
5363,0,1,0,1.24,1.48
5373,0,1,0,1.31,1.36
5383,0,1,0,1.19,1.31
5393,0,1,0,1.48,1.55
5403,0,1,0,1.24,1.48
5413,0,1,0,1.36,1.43
5428,0,1,0,1.36,1.48
5433,0,1,0,1.07,1.91
5443,0,1,0,1.31,1.72
5453,0,1,0,1.24,1.43
5464,0,1,0,1.24,1.31
5473,0,1,0,1.31,1.31
5483,0,1,0,1.31,1.43
5493,0,1,0,1.43,1.19
5504,0,1,0,1.31,1.31
5513,0,1,0,1.24,1.31
5523,0,1,0,1.31,1.36
5533,0,1,0,1.12,1.24
5543,0,1,0,1.43,1.12
5553,0,1,0,1.36,1.24
5563,0,1,0,1.43,1.24
5573,0,1,0,1.36,1.31
5583,0,1,0,1.19,1.36
5617,0,1,0,1.31,0.95
5619,0,1,0,1.07,1.31
5624,0,1,0,1.31,1.43
5626,0,1,0,1.36,1.24
5633,0,1,0,1.24,1.60
5643,0,1,0,1.31,1.55
5653,0,1,0,1.24,1.36
5663,0,1,0,1.31,1.55
5673,0,1,0,1.36,1.48
5683,0,1,0,1.48,1.31
5693,0,1,0,1.31,1.31
5703,0,1,0,1.36,1.55
5713,0,1,0,1.43,1.36
5723,0,1,0,1.43,1.36
