Time	V1	V2	V3	Pressure1	Pressure2	OGTime	Constant
153.307	0	0	0	80.27	4.82	153307	
153.327	0	0	0	80.1	5.05	153327	
153.367	0	0	0	79.79	5.05	153367	
153.378	0	0	0	79.74	5.05	153378	
153.403	0	0	0	79.62	5.13	153403	
153.431	0	0	0	79.74	4.7	153431	
153.452	0	0	0	79.74	4.89	153452	
153.487	0	0	0	79.62	4.89	153487	
153.502	0	0	0	79.55	4.89	153502	
153.527	0	0	0	79.43	5.17	153527	
153.556	0	0	0	79.39	5.24	153556	
153.581	0	0	0	79.27	5.29	153581	
153.602	0	0	0	79.27	5.29	153602	
153.632	0	0	0	79.15	5.01	153632	
153.655	0	0	0	79.19	5.01	153655	
153.677	0	0	0	79.15	4.89	153677	
153.702	0	0	0	79.15	5.01	153702	
153.727	0	0	0	79.08	5.05	153727	
153.752	0	0	0	78.72	5.05	153752	
153.777	0	0	0	78.72	5.13	153777	
153.808	0	0	0	78.43	4.89	153808	
153.827	0	0	0	78.6	5.01	153827	
153.852	0	0	0	78.96	4.93	153852	
153.878	0	0	0	78.91	4.93	153878	
153.902	0	0	0	78.84	4.93	153902	
153.927	0	0	0	78.84	5.17	153927	
153.952	0	0	0	78.6	5.17	153952	
153.977	0	0	0	78.48	5.13	153977	
154.006	0	0	0	78.31	5.01	154006	
154.027	0	0	0	78.36	5.01	154027	
154.057	0	0	0	78.26	4.77	154057	
154.077	0	0	0	78.19	5.01	154077	
154.102	0	0	0	78.15	5.01	154102	
154.138	0	0	0	78.19	5.13	154138	
154.152	0	0	0	77.95	5.13	154152	
154.177	0	0	0	77.95	5.17	154177	
154.204	0	0	0	77.95	5.13	154204	
154.227	0	0	0	77.84	5.24	154227	
154.252	0	0	0	77.91	5.01	154252	
154.278	0	0	0	77.95	5.01	154278	
154.302	0	0	0	77.84	4.93	154302	
154.327	0	0	0	77.84	5.13	154327	
154.366	0	0	0	77.6	5.17	154366	
154.386	0	0	0	77.19	5.01	154386	
154.406	0	0	0	77.31	5.05	154406	
154.427	0	0	0	77.12	4.93	154427	
154.452	0	0	0	77.55	5.01	154452	
154.477	0	0	0	77.55	5.01	154477	
154.502	0	0	0	77.48	5.24	154502	
154.529	0	0	0	77.55	5.13	154529	
154.562	0	0	0	77.31	5.13	154562	
154.577	0	0	0	77.36	5.05	154577	
154.602	0	0	0	77.31	5.17	154602	
154.635	0	0	0	77.19	5.13	154635	
154.652	0	0	0	77.24	5.24	154652	
154.677	0	0	0	77.19	5.24	154677	
154.702	0	0	0	77.07	5.29	154702	
154.727	0	0	0	77	5.36	154727	
154.752	0	0	0	77	5.29	154752	
154.777	0	0	0	76.95	5.29	154777	
154.802	0	0	0	76.95	5.05	154802	
154.827	0	0	0	76.88	5.17	154827	
154.852	0	0	0	76.88	5.17	154852	
154.878	0	0	0	76.64	5.13	154878	
154.903	0	0	0	76.6	5.13	154903	
154.927	0	0	0	76.6	5.17	154927	
154.952	0	0	0	76.52	5.13	154952	
154.978	0	0	0	76.83	5.13	154978	
155.002	0	0	0	76.83	5.17	155002	
155.027	0	0	0	76.76	5.13	155027	
155.052	0	0	0	76.72	5.05	155052	
155.077	0	0	0	76.52	5.05	155077	
155.102	0	0	0	76.52	4.65	155102	
155.128	0	0	0	76.48	4.65	155128	
155.162	0	0	0	76.41	4.7	155162	
155.177	0	0	0	76.36	4.53	155177	
155.202	0	0	0	76.29	5.29	155202	
155.227	0	0	0	76.29	5.24	155227	
155.252	0	0	0	76.24	5.17	155252	
155.277	0	0	0	76.17	5.17	155277	
155.302	0	0	0	76.24	5.17	155302	
155.327	0	0	0	76.12	5.24	155327	
155.352	0	0	0	76.05	5.13	155352	
155.378	0	0	0	76.12	5.36	155378	
155.402	0	0	0	76	5.24	155402	
155.428	0	0	0	76	5.01	155428	
155.456	0	0	0	76.05	5.17	155456	
155.478	0	0	0	75.93	5.01	155478	
155.503	0	0	0	76	5.05	155503	
155.528	0	0	0	75.81	5.05	155528	
155.552	0	0	0	75.81	5.05	155552	
155.577	0	0	0	75.93	5.13	155577	
155.602	0	0	0	75.88	5.17	155602	
155.628	0	0	0	75.93	5.17	155628	
155.652	0	1	0	75.88	5.05	155652	
155.678	0	1	0	80.74	27.11	155678	
155.702	0	1	0	32.83	19.74	155702	
155.727	0	1	0	19.72	17.83	155727	
155.752	0	1	0	17.69	17.83	155752	
155.777	0	1	0	17.86	17.9	155777	
155.802	0	1	0	17.38	17.83	155802	
155.827	0	1	0	17.57	17.95	155827	
155.852	0	1	0	17.5	17.83	155852	
155.877	0	1	0	17.45	17.78	155877	
155.902	0	1	0	17.45	17.78	155902	
155.927	0	1	0	17.45	17.66	155927	
155.956	0	1	0	17.57	17.83	155956	
155.979	0	1	0	17.38	17.71	155979	
156.002	0	1	0	17.26	17.59	156002	
156.027	0	1	0	17.21	17.78	156027	
156.052	0	1	0	17.26	17.66	156052	
156.077	0	1	0	17.45	17.55	156077	
156.102	0	1	0	17.45	17.55	156102	
156.127	0	1	0	17.38	17.43	156127	
156.152	0	1	0	17.45	17.43	156152	
156.177	0	1	0	17.38	17.59	156177	
156.202	0	1	0	17.38	17.59	156202	
156.227	0	1	0	17.38	17.55	156227	
156.252	0	1	0	17.33	17.59	156252	
156.278	0	1	0	17.45	17.36	156278	
156.302	0	1	0	17.33	17.31	156302	
156.327	0	1	0	17.26	17.43	156327	
156.352	0	1	0	17.33	17.43	156352	
156.377	0	1	0	17.26	17.47	156377	
156.402	0	1	0	17.57	17.43	156402	
156.427	0	1	0	17.62	17.36	156427	
156.452	0	1	0	17.57	17.66	156452	
156.486	0	1	0	17.57	17.43	156486	
156.502	0	1	0	17.26	17.43	156502	
156.527	0	1	0	17.26	17.47	156527	
156.552	0	1	0	17.33	17.31	156552	
156.577	0	1	0	17.38	17.36	156577	
156.602	0	1	0	17.38	17.31	156602	
156.627	0	1	0	17.38	17.43	156627	
156.652	0	1	0	17.5	17.71	156652	
156.677	0	1	0	17.45	17.59	156677	
156.702	0	1	0	17.26	17.83	156702	
156.727	0	1	0	17.21	17.71	156727	
156.752	0	1	0	17.26	17.36	156752	
156.777	0	1	0	17.38	17.43	156777	
156.802	0	1	0	17.26	17.36	156802	
156.827	0	1	0	17.38	17.31	156827	
156.895	0	1	0	17.38	17.36	156895	
156.897	0	1	0	17.09	17.31	156897	
156.902	0	1	0	17.38	17.36	156902	
156.927	0	1	0	17.38	17.43	156927	
156.953	0	1	0	17.26	17.43	156953	
156.977	0	1	0	17.26	17.55	156977	
157.002	0	1	0	17.09	17.47	157002	
157.027	0	1	0	17.21	17.47	157027	
157.052	0	1	0	17.14	17.59	157052	
157.077	0	1	0	17.14	17.71	157077	
157.102	0	1	0	17.26	17.66	157102	
157.127	0	1	0	17.45	17.66	157127	
157.152	0	1	0	17.38	17.36	157152	
157.177	0	1	0	17.33	17.36	157177	
157.202	0	1	0	17.33	17.43	157202	
157.227	0	1	0	17.33	17.43	157227	
157.252	0	1	0	17.33	17.55	157252	
157.277	0	1	0	17.26	17.47	157277	
157.302	0	1	0	17.21	17.43	157302	
157.327	0	0	0	17.26	17.47	157327	
157.352	0	0	0	17.21	17.43	157352	
157.377	0	0	0	21	15.88	157377	
157.402	0	0	0	18.64	17.43	157402	
157.428	0	0	0	17.86	17.71	157428	
157.453	0	0	0	17.62	17.55	157453	
157.478	0	0	0	17.5	17.47	157478	
157.502	0	0	0	17.33	17.43	157502	
157.528	0	0	0	17.45	17.43	157528	
157.552	0	0	0	17.33	17.31	157552	
157.577	0	0	0	17.26	17.31	157577	
157.602	0	0	0	17.14	17.24	157602	
157.627	1	0	1	17.26	17.47	157627	
157.652	1	0	1	17.33	17.19	157652	
157.677	0	0	1	20.88	17.55	157677	
157.702	0	0	1	22.55	17.12	157702	
157.728	1	0	1	15.71	16.95	157728	
157.752	0	0	1	23.46	16.83	157752	
157.777	0	0	1	24.77	16.88	157777	
157.802	0	0	1	26.1	17	157802	
157.827	0	0	1	26.94	16.52	157827	
157.852	0	0	1	27.22	16.52	157852	
157.877	0	0	1	27.3	16.28	157877	
157.902	0	0	1	27.3	16.4	157902	
157.928	0	0	1	27.46	16.23	157928	
157.952	0	0	1	27.34	16.16	157952	
157.977	0	0	1	27.42	16.23	157977	
158.002	0	0	1	27.46	16.04	158002	
158.027	0	0	1	27.06	16.16	158027	
158.052	0	0	1	27.06	16	158052	
158.077	0	0	1	26.99	16.04	158077	
158.102	0	0	1	27.11	15.88	158102	
158.127	0	0	1	27.34	15.81	158127	
158.153	0	0	1	27.3	15.81	158153	
158.177	0	0	1	27.34	15.69	158177	
158.202	0	0	1	27.42	15.57	158202	
158.227	0	0	1	27.53	15.45	158227	
158.252	0	0	1	27.42	15.57	158252	
158.277	0	0	1	27.53	15.28	158277	
158.302	0	0	1	27.53	15.16	158302	
158.328	0	0	1	27.46	15.28	158328	
158.352	0	0	1	27.46	15.21	158352	
158.377	0	0	1	27.53	15.16	158377	
158.402	0	0	1	27.65	15.09	158402	
158.427	0	0	1	27.58	14.97	158427	
158.452	0	0	1	27.53	15.04	158452	
158.477	0	0	1	27.46	14.73	158477	
158.502	0	0	1	27.53	14.85	158502	
158.528	0	0	1	27.53	14.8	158528	
158.552	0	0	1	27.58	14.73	158552	
158.577	0	0	1	27.42	14.69	158577	
158.602	0	0	1	27.53	14.61	158602	
158.628	0	0	1	27.46	14.26	158628	
158.652	0	0	1	27.58	14.18	158652	
158.677	0	0	1	27.58	14.07	158677	
158.702	0	0	1	27.46	14.07	158702	
158.727	0	0	1	27.65	14.33	158727	
158.752	0	0	1	27.7	14.38	158752	
158.777	0	0	1	27.89	14.14	158777	
158.802	0	0	1	27.82	13.95	158802	
158.827	0	0	1	27.77	13.95	158827	
158.852	0	0	1	27.82	13.83	158852	
158.879	0	0	1	27.82	13.83	158879	
158.903	0	0	1	27.94	13.95	158903	
158.927	0	0	1	28.01	13.78	158927	
158.953	0	0	1	27.65	13.83	158953	
158.977	0	0	1	27.82	13.66	158977	
159.002	0	0	1	28.01	13.35	159002	
159.027	0	0	1	28.13	13.3	159027	
159.052	0	0	1	28.18	13.11	159052	
159.077	0	0	1	28.06	13.06	159077	
159.102	0	0	1	28.06	13.23	159102	
159.128	0	0	1	28.06	13.23	159128	
159.152	0	0	1	28.06	13.23	159152	
159.177	0	0	1	28.01	13.11	159177	
159.202	0	0	1	28.25	12.99	159202	
159.228	0	0	1	27.94	12.83	159228	
159.252	0	0	1	27.94	12.99	159252	
159.277	0	0	1	28.01	12.94	159277	
159.302	0	0	1	28.13	12.99	159302	
159.327	0	0	1	28.18	12.94	159327	
159.352	0	0	1	28.13	12.83	159352	
159.377	0	0	1	28.37	12.87	159377	
159.402	0	0	1	28.01	12.47	159402	
159.427	0	0	1	28.01	12.4	159427	
159.452	0	0	1	28.01	12.28	159452	
159.478	0	0	1	28.01	12.16	159478	
159.502	0	0	1	28.06	12.47	159502	
159.527	0	0	1	27.94	12.35	159527	
159.552	0	0	1	28.18	12.35	159552	
159.577	0	0	1	28.3	12.28	159577	
159.602	0	0	1	28.54	12.23	159602	
159.627	0	0	1	28.42	12.16	159627	
159.652	0	0	1	28.25	12.11	159652	
159.677	0	0	1	28.25	12.11	159677	
159.702	0	0	1	28.25	12.16	159702	
159.729	0	0	1	28.18	12.35	159729	
159.752	0	0	1	28.25	12.16	159752	
159.777	0	0	1	28.25	11.92	159777	
159.802	0	0	1	28.3	12.04	159802	
159.827	0	0	1	28.25	11.92	159827	
159.852	0	0	1	28.3	11.68	159852	
159.877	0	0	1	28.18	11.8	159877	
159.902	0	0	1	28.18	11.44	159902	
159.928	0	0	1	28.06	11.56	159928	
159.952	0	0	1	28.37	11.4	159952	
159.977	0	0	1	28.3	11.44	159977	
160.002	0	0	1	28.37	11.4	160002	
160.036	0	0	1	28.49	11.32	160036	
160.052	0	0	1	28.18	11.4	160052	
160.077	0	0	1	28.18	11.44	160077	
160.102	0	0	1	28.18	11.09	160102	
160.128	0	0	1	28.3	11.28	160128	
160.152	0	0	1	28.25	11.16	160152	
160.177	0	0	1	28.54	11.09	160177	
160.204	0	0	1	28.49	11.04	160204	
160.227	0	0	1	28.49	11.09	160227	
160.252	0	0	1	28.42	10.97	160252	
160.278	0	0	1	28.49	10.97	160278	
160.302	0	0	1	28.54	10.92	160302	
160.327	0	0	1	28.37	10.85	160327	
160.352	0	0	1	28.49	10.8	160352	
160.377	0	0	1	28.61	10.73	160377	
160.402	0	0	1	28.54	10.56	160402	
160.427	0	0	1	28.49	10.37	160427	
160.454	0	0	1	28.42	10.56	160454	
160.477	0	0	1	28.37	10.37	160477	
160.502	0	0	1	28.42	10.37	160502	
160.527	0	0	1	28.49	10.32	160527	
160.552	0	0	1	28.61	10.37	160552	
160.577	0	0	1	28.42	10.25	160577	
160.602	0	0	1	28.49	10.25	160602	
160.627	0	0	1	28.37	10.32	160627	
160.652	0	0	1	28.89	10.25	160652	
160.679	0	0	1	28.96	10.2	160679	
160.702	0	0	1	28.85	10.08	160702	
160.728	0	0	1	28.77	10.13	160728	
160.752	0	0	1	28.18	10.2	160752	
160.778	0	0	1	28.25	9.85	160778	
160.802	0	0	1	28.25	9.73	160802	
160.827	0	0	1	28.01	9.85	160827	
160.852	0	0	1	28.65	9.77	160852	
160.877	0	0	1	28.61	9.77	160877	
160.902	0	0	1	28.73	9.65	160902	
160.928	0	0	1	28.61	9.65	160928	
160.952	0	0	1	28.61	9.61	160952	
160.978	0	0	0	28.61	9.65	160978	
161.003	0	0	0	28.73	9.73	161003	
161.028	0	0	0	28.61	10.01	161028	
161.053	0	0	0	28.54	9.77	161053	
161.081	0	0	0	28.42	9.18	161081	
161.102	0	0	0	28.61	9.65	161102	
161.128	0	0	0	28.49	9.54	161128	
161.153	0	0	0	28.73	9.42	161153	
161.178	0	0	0	28.61	9.49	161178	
161.203	0	0	0	28.61	9.42	161203	
161.228	0	0	0	28.61	9.42	161228	
161.264	0	0	0	28.85	9.3	161264	
161.278	0	0	0	28.61	9.37	161278	
161.302	0	1	0	28.73	9.42	161302	
161.328	0	1	0	29.44	15.21	161328	
161.352	0	1	0	15.54	13.35	161352	
161.378	0	1	0	12.73	13.35	161378	
161.402	0	1	0	13.21	13.42	161402	
161.434	0	1	0	13.04	13.23	161434	
161.452	0	1	0	13.04	13.11	161452	
161.477	0	1	0	13.04	13.18	161477	
161.502	0	1	0	13.09	13.3	161502	
161.527	0	1	0	12.97	13.11	161527	
161.552	0	1	0	13.09	13.11	161552	
161.579	0	1	0	12.73	13.06	161579	
161.602	0	1	0	12.85	13.06	161602	
161.627	0	1	0	13.04	13.23	161627	
161.653	0	1	0	13.04	13.18	161653	
161.677	0	1	0	13.21	13.23	161677	
161.702	0	1	0	13.21	13.3	161702	
161.727	0	1	0	13.28	13.35	161727	
161.752	0	1	0	13.16	12.94	161752	
161.777	0	1	0	13.04	13.06	161777	
161.802	0	1	0	13.04	12.94	161802	
161.828	0	1	0	13.09	12.99	161828	
161.852	0	1	0	13.09	13.3	161852	
161.877	0	1	0	12.97	13.11	161877	
161.905	0	1	0	12.97	12.99	161905	
161.928	0	1	0	13.16	13.18	161928	
161.952	0	1	0	13.16	13.06	161952	
161.977	0	1	0	13.04	13.06	161977	
162.003	0	1	0	12.8	13.3	162003	
162.027	0	1	0	12.92	13.18	162027	
162.052	0	1	0	12.97	12.99	162052	
162.077	0	1	0	12.97	12.99	162077	
162.102	0	1	0	12.92	13.11	162102	
162.127	0	1	0	13.16	12.99	162127	
162.153	0	1	0	12.97	12.94	162153	
162.178	0	1	0	13.04	13.06	162178	
162.202	0	1	0	13.04	13.06	162202	
162.228	0	1	0	12.92	13.11	162228	
162.252	0	1	0	13.04	13.11	162252	
162.277	0	1	0	13.04	13.23	162277	
162.302	0	1	0	13.09	13.3	162302	
162.328	0	1	0	13.21	13.18	162328	
162.352	0	1	0	13.04	13.18	162352	
162.377	0	1	0	13.09	13.06	162377	
162.402	0	1	0	13.09	13.11	162402	
162.427	0	1	0	13.09	13.35	162427	
162.452	0	1	0	13.09	13.3	162452	
162.477	0	1	0	12.97	13.35	162477	
162.502	0	1	0	12.97	13.35	162502	
162.528	0	1	0	13.04	13.3	162528	
162.552	0	1	0	13.09	13.3	162552	
162.577	0	1	0	13.04	13.23	162577	
162.602	0	1	0	13.09	13.3	162602	
162.627	0	1	0	13.04	13.18	162627	
162.653	0	1	0	13.04	13.3	162653	
162.677	0	1	0	13.16	13.18	162677	
162.702	0	1	0	13.16	13.23	162702	
162.728	0	1	0	13.09	13.23	162728	
162.752	0	1	0	13.21	13.18	162752	
162.777	0	1	0	13.16	13.18	162777	
162.802	0	1	0	13.16	13.11	162802	
162.827	0	1	0	13.21	13.35	162827	
162.852	0	1	0	13.28	13.23	162852	
162.878	0	1	0	13.21	13.23	162878	
162.902	0	1	0	13.16	13.23	162902	
162.928	0	1	0	13.16	13.3	162928	
162.952	0	1	0	13.04	13.3	162952	
162.978	0	0	0	13.28	13.23	162978	
163.004	0	0	0	13.16	13.3	163004	
163.028	0	0	0	15.11	11.75	163028	
163.052	0	0	0	13.92	13.11	163052	
163.078	0	0	0	13.56	13.3	163078	
163.103	0	0	0	13.45	13.3	163103	
163.128	0	0	0	13.33	13.18	163128	
163.152	0	0	0	13.21	13.23	163152	
163.178	0	0	0	13.16	13.11	163178	
163.203	0	0	0	13.09	13.18	163203	
163.227	0	0	0	13.16	13.35	163227	
163.252	0	0	0	13.16	13.3	163252	
163.278	0	0	0	13.21	13.3	163278	
163.303	1	0	1	13.87	13.35	163303	
163.328	1	0	1	13.92	13.23	163328	
163.352	1	0	1	14.52	13.35	163352	
163.377	1	0	1	17.5	12.94	163377	
163.412	0	0	1	53.26	12.94	163412	
163.435	0	0	1	71.02	12.94	163435	
163.453	0	0	1	91.04	12.83	163453	
163.478	0	0	1	83.91	12.75	163478	
163.502	0	0	1	81.94	12.75	163502	
163.527	0	0	1	80.86	12.52	163527	
163.552	0	0	1	80.39	12.52	163552	
163.578	0	0	1	80.03	12.52	163578	
163.602	0	0	1	79.86	12.35	163602	
163.627	0	0	1	79.55	12.28	163627	
163.652	0	0	1	79.08	12.11	163652	
163.677	0	0	1	78.96	12.11	163677	
163.702	0	0	1	78.79	12.11	163702	
163.728	0	0	1	78.6	12.16	163728	
163.752	0	0	1	78.6	12.16	163752	
163.778	0	0	1	78.43	12.11	163778	
163.802	0	0	1	77.95	11.99	163802	
163.827	0	0	1	77.72	11.92	163827	
163.852	0	0	1	77.55	11.63	163852	
163.877	0	0	1	77.48	11.63	163877	
163.902	0	0	1	77.31	11.56	163902	
163.927	0	0	1	77.12	11.44	163927	
163.952	0	0	1	76.83	11.44	163952	
163.977	0	0	1	76.76	11.32	163977	
164.002	0	0	1	76.83	11.04	164002	
164.027	0	0	1	76.76	10.92	164027	
164.052	0	0	1	76.72	10.97	164052	
164.077	0	0	1	76.48	10.97	164077	
164.102	0	0	1	76.29	11.04	164102	
164.127	0	0	1	76.24	11.04	164127	
164.152	0	0	1	76.17	11.09	164152	
164.177	0	0	1	76.05	10.73	164177	
164.202	0	0	1	76.05	10.97	164202	
164.227	0	0	1	75.93	10.85	164227	
164.252	0	0	1	75.93	10.8	164252	
164.277	0	0	1	75.81	10.85	164277	
164.302	0	0	1	75.69	10.49	164302	
164.328	0	0	1	75.52	10.56	164328	
164.352	0	0	1	75.57	10.44	164352	
164.377	0	0	1	75.4	10.32	164377	
164.402	0	0	1	75.21	10.13	164402	
164.428	0	0	1	74.59	9.96	164428	
164.452	0	0	1	74.66	10.08	164452	
164.477	0	0	1	74.66	9.89	164477	
164.503	0	0	1	74.55	9.73	164503	
164.527	0	0	1	75.09	9.85	164527	
164.552	0	0	1	74.9	9.89	164552	
164.577	0	0	1	74.78	9.54	164577	
164.602	0	0	1	74.71	9.54	164602	
164.627	0	0	1	74.59	9.65	164627	
164.652	0	0	1	74.59	9.3	164652	
164.677	0	0	1	74.66	9.54	164677	
164.702	0	0	1	74.55	9.3	164702	
164.727	0	0	1	74.43	9.18	164727	
164.752	0	0	1	74.43	9.01	164752	
164.777	0	0	1	74.31	8.7	164777	
164.802	0	0	1	74.19	8.3	164802	
164.827	0	0	1	74	7.94	164827	
164.852	0	0	1	74	7.87	164852	
164.877	0	0	1	73.95	7.22	164877	
164.902	0	0	1	74	7.22	164902	
164.927	0	0	1	73.76	7.03	164927	
164.952	0	0	1	73.76	6.75	164952	
164.977	0	0	1	73.71	6.37	164977	
165.002	0	0	1	73.59	6.25	165002	
165.027	0	0	1	73.71	6.2	165027	
165.052	0	0	1	73.76	5.65	165052	
165.077	0	0	1	73.64	5.41	165077	
165.102	0	0	1	73.64	5.36	165102	
165.128	0	0	1	73.35	5.24	165128	
165.152	0	0	1	73.64	5.13	165152	
165.2	0	0	0	73.59	4.89	165200	
165.207	0	0	0	73.47	4.58	165207	
165.227	0	0	0	73.52	4.53	165227	
165.252	0	0	0	73.47	4.89	165252	
165.278	0	0	0	72.88	4.7	165278	
165.307	0	0	0	73.23	4.41	165307	
165.328	0	0	0	73.04	4.41	165328	
165.352	0	0	0	73	4.7	165352	
165.377	0	0	0	72.92	4.65	165377	
165.402	0	0	0	72.81	4.77	165402	
165.43	0	0	0	72.88	4.93	165430	
165.452	0	0	0	72.76	4.82	165452	
165.478	0	0	0	72.88	4.7	165478	
165.507	0	0	0	72.69	4.77	165507	
165.528	0	0	0	72.69	4.77	165528	
165.552	0	0	0	72.57	4.7	165552	
165.577	0	0	0	72.92	4.58	165577	
165.602	0	0	0	72.88	4.82	165602	
165.628	0	0	0	72.52	4.82	165628	
165.652	0	0	0	72.57	4.93	165652	
165.678	0	0	0	72.28	4.93	165678	
165.702	0	0	0	72.64	5.17	165702	
165.727	0	0	0	72.4	5.13	165727	
165.757	0	0	0	72.4	4.93	165757	
165.778	0	0	0	72.21	4.46	165778	
165.802	0	0	0	72.33	4.65	165802	
165.828	0	0	0	72.04	4.93	165828	
165.852	0	0	0	72.21	5.24	165852	
165.878	0	0	0	72.09	4.65	165878	
165.902	0	0	0	72.04	4.93	165902	
165.928	0	0	0	72.57	4.93	165928	
165.952	0	0	0	72.57	4.89	165952	
165.978	0	0	0	72.52	4.89	165978	
166.002	0	0	0	72.16	4.89	166002	
166.027	0	0	0	72.09	5.05	166027	
166.056	0	0	0	71.97	5.17	166056	
166.078	0	0	0	71.8	5.29	166078	
166.102	0	0	0	72.21	5.17	166102	
166.128	0	0	0	71.8	4.89	166128	
166.152	0	0	0	71.8	4.93	166152	
166.187	0	0	0	71.73	5.05	166187	
166.202	0	0	0	71.8	4.7	166202	
166.23	0	0	0	71.38	4.82	166230	
166.252	0	0	0	71.97	5.13	166252	
166.278	0	0	0	71.45	5.24	166278	
166.302	0	0	0	71.68	5.17	166302	
166.336	0	0	0	71.8	5.17	166336	
166.352	0	0	0	71.97	4.93	166352	
166.378	0	0	0	71.45	4.93	166378	
166.406	0	0	0	71.68	5.01	166406	
166.428	0	0	0	71.61	5.17	166428	
166.453	0	0	0	71.57	4.89	166453	
166.478	0	0	0	71.57	4.77	166478	
166.502	0	0	0	71.26	5.41	166502	
166.527	0	0	0	71.92	5.17	166527	
166.557	0	0	0	71.26	5.01	166557	
166.577	0	0	0	70.85	5.05	166577	
166.604	0	0	0	71.14	5.01	166604	
166.627	0	0	0	71.26	5.13	166627	
166.654	0	0	0	71.14	4.82	166654	
166.678	0	0	0	71.26	5.05	166678	
166.707	0	0	0	70.97	5.01	166707	
166.728	0	0	0	71.09	5.13	166728	
166.753	0	0	0	71.26	4.77	166753	
166.778	0	0	0	70.78	5.36	166778	
166.803	0	0	0	70.9	5.13	166803	
166.828	0	0	0	70.97	5.48	166828	
166.853	0	0	0	71.21	4.7	166853	
166.878	0	0	0	70.61	4.89	166878	
166.903	0	0	0	71.57	5.01	166903	
166.928	0	0	0	71.02	4.89	166928	
166.953	0	0	0	71.68	5.17	166953	
166.977	0	1	0	70.66	4.82	166977	
167.003	0	1	0	75.64	24.84	167003	
167.027	0	1	0	31.28	18.79	167027	
167.052	0	1	0	18.21	16.64	167052	
167.078	0	1	0	16.43	16.95	167078	
167.102	0	1	0	17.09	16.83	167102	
167.128	0	1	0	17.14	16.71	167128	
167.153	0	1	0	16.85	16.59	167153	
167.178	0	1	0	16.5	16.64	167178	
167.203	0	1	0	16.5	16.59	167203	
167.227	0	1	0	16.66	16.64	167227	
167.252	0	1	0	16.97	16.71	167252	
167.277	0	1	0	16.62	17.07	167277	
167.329	0	1	0	16.62	16.4	167329	
167.331	0	1	0	16.66	16.71	167331	
167.352	0	1	0	16.5	16.59	167352	
167.379	0	1	0	16.62	16.28	167379	
167.403	0	1	0	16.78	16.47	167403	
167.428	0	1	0	16.43	16.88	167428	
167.453	0	1	0	16.26	16.83	167453	
167.478	0	1	0	16.38	16.59	167478	
167.503	0	1	0	16.38	16.64	167503	
167.528	0	1	0	16.14	16.52	167528	
167.553	0	1	0	16.66	16.59	167553	
167.578	0	1	0	16.31	16.64	167578	
167.603	0	1	0	16.38	16.64	167603	
167.628	0	1	0	16.31	16.4	167628	
167.653	0	1	0	16.26	16.28	167653	
167.678	0	1	0	16.97	16.35	167678	
167.703	0	1	0	16.54	16.52	167703	
167.736	0	1	0	16.07	17.07	167736	
167.753	0	1	0	16.26	16.71	167753	
167.778	0	1	0	16.66	16.76	167778	
167.803	0	1	0	16.43	16.95	167803	
167.828	0	1	0	16.43	16.76	167828	
167.853	0	1	0	16.31	16.71	167853	
167.878	0	1	0	16.5	16.47	167878	
167.903	0	1	0	16.54	16.64	167903	
167.928	0	1	0	16.38	16.52	167928	
167.953	0	1	0	16.43	16.23	167953	
167.978	0	1	0	16.38	16.88	167978	
168.003	0	1	0	16.43	16.4	168003	
168.028	0	1	0	16.31	16.28	168028	
168.053	0	1	0	16.74	16.35	168053	
168.078	0	1	0	16.66	16.47	168078	
168.103	0	1	0	16.9	16.59	168103	
168.128	0	1	0	17.14	16.88	168128	
168.153	0	1	0	16.62	16.52	168153	
168.178	0	1	0	16.26	16.47	168178	
168.203	0	1	0	16.54	16.47	168203	
168.229	0	1	0	16.5	16.59	168229	
168.253	0	1	0	16.54	16.4	168253	
168.278	0	1	0	16.31	16.88	168278	
168.303	0	1	0	16.62	16.83	168303	
168.328	0	1	0	16.9	16.88	168328	
168.353	0	1	0	16.78	16.95	168353	
168.378	0	1	0	16.66	17.12	168378	
168.403	0	1	0	16.5	16.76	168403	
168.428	0	1	0	16.54	16.83	168428	
168.452	0	1	0	16.54	17.19	168452	
168.478	0	1	0	16.5	16.76	168478	
168.502	0	1	0	16.62	16.71	168502	
168.528	0	1	0	16.78	17.07	168528	
168.553	0	1	0	16.66	16.71	168553	
168.578	0	1	0	16.26	16.76	168578	
168.602	0	1	0	16.07	17	168602	
168.627	0	1	0	15.78	16.64	168627	
168.653	0	0	0	16.07	16.88	168653	
168.68	0	0	0	16.62	16.76	168680	
168.703	0	0	0	20.29	14.85	168703	
168.73	0	0	0	17.86	16.83	168730	
168.753	0	0	0	17.57	16.59	168753	
168.778	0	0	0	16.9	16.59	168778	
168.805	0	0	0	16.9	16.88	168805	
168.829	0	0	0	16.78	16.95	168829	
168.853	0	0	0	16.85	16.52	168853	
168.882	0	0	0	16.54	16.76	168882	
168.903	0	0	0	16.5	16.52	168903	
168.928	0	0	0	16.97	16.59	168928	
168.953	0	0	0	16.85	16.59	168953	
168.979	1	0	1	16.78	17.07	168979	
169.004	1	0	1	17.26	16.23	169004	
169.028	1	0	1	20.05	15.92	169028	
169.052	0	0	1	21.43	15.4	169052	
169.078	0	0	1	45.82	15.04	169078	
169.102	0	0	1	37.88	14.38	169102	
169.133	0	0	1	56.95	14.02	169133	
169.152	0	0	1	48.2	13.47	169152	
169.177	0	0	1	49.56	12.75	169177	
